ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT,image
0.9978049099445343,0.0015345858701039106,4.8164078275902966e-05,7.280733260728312e-08,1.2115785092992612e-10,0.0005293467384035466,1.613967601343802e-06,8.135831922118086e-05,img_05491.jpg
2.048134231658061e-12,6.235491021403593e-20,1.651856741931095e-20,1.0,5.052017427630684e-30,1.1156417359254812e-17,2.9015885471105147e-19,3.1377878927337427e-17,img_02349.jpg
2.80946483144362e-06,9.601795053493234e-12,1.4230763789591094e-10,3.326830659371692e-14,1.9829251192303606e-19,0.9999971389770508,1.0535286700105381e-13,3.819107163849367e-08,img_06044.jpg
0.9744649231433868,0.019444004386059532,9.803374214634175e-07,5.539882557137332e-06,2.41544816624584e-10,0.0004992573218203233,1.7057916452678512e-06,0.005583583615859311,img_00745.jpg
0.0005338145419955254,0.9989929795265198,2.5299782464571763e-06,1.009730340228998e-06,2.075523308775473e-09,1.7129441403085366e-06,9.826642610732961e-08,0.00046781872515566647,img_07620.jpg
0.9994341135025024,4.233376149631596e-11,2.2337218186230245e-10,4.403640436513329e-15,5.347612345846338e-24,2.338593511549969e-12,2.022412456687689e-14,0.000565886206459254,img_00546.jpg
1.5141526921169657e-11,2.3326279796620497e-10,1.0,2.726253467769113e-15,2.715035237684224e-17,1.5440238063796352e-12,1.0716420155779116e-12,3.07228881224475e-10,img_06284.jpg
0.9999997615814209,1.695396179002273e-08,1.7099854518476398e-11,3.8781811963206625e-12,1.2205404074919673e-19,7.436497639901063e-08,9.303816028705114e-08,7.480980457330588e-08,img_00301.jpg
3.823147380899172e-06,2.8741155289058185e-11,4.367006478656066e-10,4.193036196031841e-10,8.855446554539327e-15,1.548366697079473e-07,0.9999958276748657,1.524296493471411e-07,img_07841.jpg
0.004877008963376284,1.672444341238588e-05,6.046609968279881e-08,5.450516038507658e-09,5.0556889404085315e-12,9.711116945254616e-06,2.1996312682404096e-07,0.9950962662696838,img_07517.jpg
0.9999544024467468,2.274729013151955e-06,1.8602976104009628e-10,8.583493360525551e-10,6.549765379751827e-16,4.082007217220962e-05,5.351865297598124e-07,2.0145880625932477e-06,img_05057.jpg
0.16124587457215966,0.0010754357312166007,1.1771450307311235e-05,0.0005129178781462485,2.2737818741194076e-08,0.00015649206851966736,8.452539788144438e-05,0.836912989616394,img_00801.jpg
0.9227830171585083,0.00010086804104503244,0.05814714729785919,3.777086590162071e-07,1.3406213639211018e-10,3.145452410535654e-06,1.3834709307047888e-06,0.01896398700773716,img_02362.jpg
0.9984477758407593,0.0008094017975963652,0.00020793400472030044,8.329777301696595e-06,8.14602291870914e-12,0.00046386377653107047,1.0345553747015401e-08,6.276676140259951e-05,img_04983.jpg
0.7280490398406982,0.00010704199667088687,1.9601251551648602e-05,6.06468756814138e-06,9.516207821747003e-10,9.427236363990232e-05,1.9340326616656967e-05,0.27170464396476746,img_03699.jpg
0.9996986389160156,0.00027716372278518975,1.867258220045187e-06,6.935279657227511e-07,1.4500975290335227e-12,1.2357923878880683e-05,2.3504725277234684e-08,9.182418580166996e-06,img_05507.jpg
0.09196212142705917,0.004018401261419058,0.0008196699200198054,0.0007779322331771255,1.1543111213541124e-06,0.00019202569092158228,0.00019784852338489145,0.9020308256149292,img_02075.jpg
0.9918807625770569,0.0003392077253010939,3.709980378339139e-05,3.7729796069640997e-06,3.4743502212860548e-09,0.006393826036946848,8.736958454846899e-06,0.001336660416563973,img_01417.jpg
0.9933718840281168,0.00010899803688365257,2.0393618703392256e-06,6.743326233401142e-06,8.129363212986281e-11,0.006314041475682634,4.738528621121782e-06,0.00019153900814454042,img_03107.jpg
0.07440695911645889,3.6127230487181805e-06,2.815936340994085e-06,1.06921042686281e-07,7.541840069125172e-11,0.0002664162893779576,8.23860091259121e-08,0.925320029258728,img_06428.jpg
0.9979890584945679,0.000677062722388655,3.0845269520796137e-06,6.500589506686083e-07,4.766144076628898e-12,0.0012874639360234141,1.811978762589206e-07,4.244719457346946e-05,img_04836.jpg
1.7177365507355387e-11,7.548226415974538e-17,1.1478306629619557e-18,1.0,7.926386619459104e-31,2.754517893315499e-17,2.1733979956379656e-20,3.695632873153289e-18,img_07919.jpg
3.158617801091168e-06,7.65580361692525e-13,2.125992524387721e-13,2.5193861778639966e-17,1.0957873216404498e-20,0.9999968409538269,6.967048465922332e-13,1.053270248796423e-10,img_04123.jpg
0.24839833297835412,0.7497295141220093,7.521629186161617e-07,1.0297807051529763e-07,6.356002963531227e-13,0.0018692370504140921,1.2299514651204092e-07,2.025779565052426e-06,img_06983.jpg
0.015318013727664948,0.0006321175023913383,1.2941040949954186e-05,5.359059650800191e-05,2.78560241540049e-09,6.726494029862806e-05,3.0988078378868522e-06,0.9839129447937012,img_03007.jpg
1.4866680430714041e-05,6.816682343924185e-06,7.294997939055747e-09,6.825882636896097e-10,5.98208277618334e-14,1.3669571030661132e-09,1.4837058692762639e-08,0.9999783039093018,img_04331.jpg
0.9990763664245605,2.5289989480370423e-07,3.420598526648888e-10,4.3216259563994e-12,5.550111784062029e-20,6.1182226819556096e-12,8.807461426840746e-10,0.0009234097087755799,img_03384.jpg
1.0,1.5267108188559905e-14,4.3662966932713815e-21,4.469393063814235e-22,0.0,4.6632032382864173e-20,4.794906813364551e-24,9.504735540288856e-12,img_07108.jpg
0.9999545216560364,4.80530957247538e-07,6.1172906740125654e-09,1.6585571804839105e-10,2.8098923067776404e-16,1.8972754332935438e-05,1.3638876339427952e-07,2.5867226213449612e-05,img_05494.jpg
0.9990124702453613,3.270494630669418e-08,0.0008043415728025138,0.00014492927584797144,1.9294758323083576e-15,2.4994704972414183e-08,5.819292780984142e-08,3.815039599430747e-05,img_00012.jpg
0.00033578340662643313,6.75793216942111e-07,1.6503474975504417e-10,2.1889429505095315e-11,2.1941807486960393e-16,5.554863236056917e-09,5.610258351634867e-12,0.9996635317802429,img_04046.jpg
0.000857179518789053,7.894118607509881e-05,3.859684909457428e-07,1.6206013242481276e-07,5.65471697244746e-11,3.329451601530309e-06,4.770980694956961e-07,0.9990594983100891,img_04317.jpg
0.9999613761901855,1.4481910284303012e-06,4.4198480964041664e-07,3.8987545830648784e-12,1.787228930794733e-17,2.6885112802688127e-08,3.364631906421778e-10,3.676433698274195e-05,img_05801.jpg
0.9955476522445679,0.00184510403778404,8.944932778831571e-05,0.00013050400593783706,1.1442669034522623e-09,0.0002448873710818589,1.621228875592351e-05,0.0021261691581457853,img_00811.jpg
0.929301917552948,8.02228823886253e-05,0.005181821063160896,7.261526479851454e-05,1.0630255786736598e-08,0.00011429120058892295,0.00020346824021544307,0.06504569202661514,img_03038.jpg
0.002508441684767604,2.437576824831922e-07,3.085322219931186e-09,1.144560314580989e-11,1.8314834376734548e-14,0.9974910020828247,8.012185581662834e-09,3.3531742360537464e-07,img_04779.jpg
0.9922433793544769,0.0009559544632793404,3.969178123952588e-07,1.8685894431769157e-07,1.529407172738348e-11,0.006429290137020871,1.039966160076844e-06,0.00036975177499698475,img_06976.jpg
0.9999868869781494,1.2117987353121862e-05,1.1804308641671923e-08,1.8312233673878353e-11,3.6358355729395745e-18,8.946034881773812e-07,1.777442371064808e-08,9.384539367829348e-08,img_05811.jpg
0.33456042408943176,0.665438175201416,1.6719689521771386e-10,1.2174182495439112e-10,6.62777764358954e-16,1.1768297554226592e-06,3.48703482755397e-10,1.8164250548124983e-07,img_05346.jpg
0.9905739426612854,0.00020224248874001205,3.5690347885974916e-06,4.452878329175292e-06,1.3729662962091993e-09,0.005746453534811735,4.9178510380443186e-05,0.0034201685339212418,img_02901.jpg
0.02764018252491951,1.236774551216513e-06,3.4621745470531096e-08,3.0100864023552276e-08,8.234932874495726e-11,0.0007794479606673121,0.9715734720230103,5.605063961411361e-06,img_06118.jpg
0.9586405158042908,0.0021028441842645407,0.03289525583386421,0.00018822935817297548,7.118067912870174e-08,0.0010630728211253881,1.0619391105137765e-05,0.005099421367049217,img_07396.jpg
0.9801149368286133,9.161266279988922e-05,2.3464174205400923e-05,6.351541713911502e-05,6.319340357420489e-09,0.013590397872576432,0.00012631949994101888,0.005989785888232291,img_01401.jpg
0.001461716485209763,2.5322851797682233e-06,3.365648315600822e-10,2.189030727517416e-11,2.1912345934049435e-14,0.9985356330871582,3.156429839723529e-10,1.0696416552491428e-07,img_04928.jpg
0.9999936819076538,1.3370842566473584e-07,3.3173615764103825e-12,4.6063742149002676e-14,7.574872532124539e-21,3.1140868941292865e-06,1.490415646801524e-12,3.0507171686622314e-06,img_07576.jpg
0.9998311996459961,8.412503671451077e-08,2.9204244356560104e-07,4.680329461232763e-09,2.222744155517972e-16,2.711577488136485e-07,3.0807357759509923e-09,0.00016809827627639606,img_02978.jpg
0.9373729825019836,0.04555536434054375,9.854423115029931e-05,7.817460573278368e-05,7.179929895073656e-08,0.008301603607833385,2.189710176025983e-05,0.008571404963731766,img_01584.jpg
1.0,1.5095615187553368e-13,8.613287458215848e-16,7.141276410369033e-20,1.038965148852812e-31,1.8785575054753494e-15,8.038272876079126e-19,9.494334207715838e-09,img_00762.jpg
0.34418854117393494,0.004954885691404343,0.010312555357813835,8.171676017809659e-05,7.839626192662763e-08,0.025356637313961983,1.1117667781945784e-05,0.6150944828987122,img_02371.jpg
1.2881155864175042e-10,6.270726715662533e-10,4.637145268465703e-12,3.4993305995933977e-12,3.970839333088895e-21,8.584050831261791e-11,9.734920118284474e-13,1.0,img_06487.jpg
2.896558157772233e-07,1.5441474054272986e-12,8.449524988105722e-14,2.611168117665208e-14,5.692068436584105e-18,5.103904854308894e-09,0.9999997019767761,7.104985044747991e-09,img_04343.jpg
2.886309857785818e-07,4.856985039852768e-13,5.974061306410205e-13,1.5715161089086644e-17,3.265856723023391e-20,0.9999997615814209,6.742270630688552e-11,6.970449217824637e-11,img_01522.jpg
0.9941772222518921,5.602336386800744e-06,0.0006028226925991476,4.42522214143537e-05,1.26954469159557e-09,0.0003061595489270985,6.391134957084432e-05,0.004800108261406422,img_01914.jpg
0.8971188068389893,0.09884522684913577,4.6502669128756224e-06,2.761579906640499e-06,5.703328481473331e-09,0.0005003277265629436,8.848018718810025e-07,0.0035273221669314125,img_06029.jpg
5.230041955073261e-10,8.773586241198061e-13,1.4215462574435067e-12,6.272415558480839e-16,2.4105270896016985e-20,3.253065609313925e-15,0.9999998211860657,1.6307988914832094e-07,img_00365.jpg
0.9922338128089905,0.000641190039459616,0.00016318089910782874,6.064477565814741e-05,1.926031556465091e-10,3.070381353609264e-05,2.3735346985631622e-06,0.006868069060146809,img_06190.jpg
0.4982853829860687,0.0005077823298051953,0.0006875131512060761,1.7371642968555534e-07,1.3663958853271652e-10,7.848711538827047e-05,0.0002460539690218866,0.5001945495605469,img_00137.jpg
0.5983781218528748,9.84105574808325e-11,4.4806091345842014e-14,7.805492748726311e-21,1.2464373156853739e-31,2.0638227369031932e-19,9.167824046915477e-17,0.40162187814712524,img_04877.jpg
0.9996505677700043,0.0001792190333844701,1.260636324218467e-07,2.7769326865767496e-08,8.423445090593855e-15,0.00016065960149624914,6.459335497033258e-09,9.402348172482533e-06,img_07016.jpg
6.005332082309467e-12,6.172051203456874e-10,1.0,4.8360878561297393e-14,1.0397659638047068e-16,8.854947482726805e-14,3.1411850117540885e-12,5.442034822777941e-09,img_01850.jpg
0.9999633133411407,2.278859531634758e-09,1.5378520124009754e-08,2.3922154856001752e-12,6.443875930022959e-20,4.0173785131880635e-10,4.9823024981963195e-12,3.6691519547105145e-05,img_04997.jpg
0.9994819164276123,0.0004929827409796417,3.5769458506251794e-09,2.389883624331901e-09,9.095665310138883e-16,1.884956145659089e-05,4.370471984316282e-08,6.29590249445755e-06,img_06435.jpg
0.999090313911438,7.518707570852712e-05,0.0001660354173509404,9.026807674672455e-07,2.036767293451397e-13,2.551502120695659e-06,1.7274724939397856e-07,0.0006648865528404713,img_07162.jpg
1.0,4.083779619806424e-15,5.5017770659709645e-24,1.1024638066659578e-25,0.0,7.524148072128683e-19,5.450863225101974e-28,3.4275428768002283e-14,img_01139.jpg
8.766446769892244e-14,1.8764982243849732e-13,4.067491994932735e-20,1.2717240458133773e-24,4.056536012346376e-35,2.7270467898469876e-25,8.581985122747024e-21,1.0,img_05380.jpg
7.638565875822678e-05,2.0407565898494795e-05,1.41880764203961e-06,5.385414780789688e-08,1.4153446470377418e-10,2.772012237528543e-07,1.7706182688925765e-06,0.9998997449874878,img_03211.jpg
0.49276822805404663,0.00939234346151352,2.6065232304972596e-05,1.0574947850727767e-07,1.718605258105299e-10,9.699405200080946e-05,1.7517198784844368e-06,0.4977145493030548,img_01829.jpg
8.318647815031e-07,1.0061094712909835e-07,3.3452032255354425e-09,3.2852439674636424e-15,1.3319341632667657e-17,9.14533986734467e-12,8.27367202527185e-11,0.9999990463256836,img_00694.jpg
0.9971342086791992,5.578249329118989e-06,4.015616650576703e-05,6.65964794421825e-09,1.3719250345142764e-13,1.5234175521072757e-07,2.031532275736936e-08,0.0028199481312185526,img_06307.jpg
6.645988204212472e-10,1.996126464121062e-08,7.551546736019044e-13,6.094750927189841e-16,1.2318393876978862e-20,6.045374517958191e-15,6.421789211508155e-10,1.0,img_04912.jpg
4.656181772588752e-05,2.4897430193959735e-05,5.869666779290128e-07,7.475407670654022e-08,4.043758383698304e-10,7.724253237029188e-07,2.2022131815901957e-06,0.999924898147583,img_04049.jpg
0.011114508844912052,9.882913900582935e-07,3.04566356135183e-07,1.624573414162056e-12,1.660703119600826e-16,9.525049637915117e-10,2.612367655530079e-09,0.9888842105865479,img_05624.jpg
0.9912159740924835,0.007585767772980034,0.00010072843588204705,2.530952154522481e-07,2.6485655845159134e-11,0.0005766635167674394,2.805150785434307e-06,0.0005178384672035463,img_07180.jpg
1.0,1.297544183209709e-09,1.946665349533347e-14,3.9576102374297436e-17,5.694383103577643e-28,6.607272373540876e-14,3.226758570880303e-18,4.495058547604458e-09,img_05075.jpg
0.9999994039535522,2.0038409820344327e-10,8.081047026619218e-17,1.924121780062155e-18,4.231894785422661e-27,1.1842236080639168e-09,3.3402130176086575e-15,5.925376171944663e-07,img_06112.jpg
0.9998596906661987,1.255012165302105e-07,5.7193807151634246e-05,4.020246342406608e-05,5.1463461991268014e-14,3.258065248701314e-07,1.2369233672870905e-06,4.13182278862223e-05,img_02058.jpg
0.9934072196483612,0.006305307935690507,1.4227596931704056e-06,1.8127184571170574e-06,1.6916918759650023e-11,0.0001616728368389886,1.6308725427904847e-06,0.00012089179131180572,img_01361.jpg
2.0824972302158073e-10,6.481007397418637e-11,2.3434016229242904e-13,5.774970493826913e-20,6.733573705927485e-26,4.104215427859457e-17,1.499318461556056e-16,1.0,img_00404.jpg
0.00039378428482450545,3.511298416469799e-07,0.9995046257972717,2.4498405764461495e-05,1.0028439884068874e-11,4.550474386633141e-06,7.690171166530035e-09,7.214718061732128e-05,img_04824.jpg
0.9998225569725037,1.0238854208921566e-10,2.1639077519858968e-13,5.543244665033463e-17,8.137627788085103e-26,1.2529431702226757e-12,1.4943271229792e-13,0.00017742931959219277,img_01028.jpg
0.9980646371841431,1.5896002878434956e-05,2.760078814389999e-07,6.639685778964122e-08,7.160720042094504e-13,0.0006669218419119716,2.747773208966464e-08,0.001252196030691266,img_01276.jpg
3.11171964931245e-12,1.432352413760496e-11,0.9999998807907104,3.5520747858986633e-20,2.188693193140504e-22,2.875142073206771e-13,1.3540323264183443e-16,1.0375596559697442e-07,img_01055.jpg
0.9990744888782501,4.518667878983251e-06,1.5811884335192872e-07,7.146609734039059e-09,3.871952742317773e-15,3.278486188085239e-08,9.968251809926165e-10,0.0009207847397192381,img_05883.jpg
0.0023601804859936237,8.225553756346926e-06,2.4293074218917354e-09,5.932485839382773e-12,7.827674325804835e-17,9.655026778077058e-11,9.280917701026681e-10,0.9976316094398499,img_06500.jpg
0.913826048374176,0.0022171384189277887,0.002584126777946949,2.9656461265403777e-05,6.224150297384767e-07,0.007790903095155954,0.003273394424468279,0.07027816772460938,img_05200.jpg
5.618169041099463e-09,1.6441389916188598e-11,2.9083201125157387e-11,5.5737660546847836e-15,7.631076158949764e-19,1.2815630176001014e-13,1.0,3.4045530838966442e-09,img_05532.jpg
0.9994442462921143,2.212146910096635e-07,0.00010268772894050926,0.00029984049615450203,3.154118608547467e-14,0.0001509912108303979,5.485030030172311e-08,1.981297145903227e-06,img_05053.jpg
0.9714251756668091,0.011606770567595959,0.0024298897478729486,0.0017977484967559576,3.137080639703527e-08,0.0024604497011750937,0.00013085953833069652,0.010149011388421059,img_06461.jpg
0.9993813037872314,1.197220285575895e-06,2.1734380961646593e-09,7.188960537973799e-11,2.455291439590725e-15,1.948507815541234e-05,8.219188885050244e-09,0.000598073354922235,img_06143.jpg
0.9656360149383545,0.03336941194720566,1.3398327354252615e-06,1.5955099115672056e-05,2.5263108185263894e-10,0.0005446512950584292,8.465061341667024e-06,0.0004241293790983036,img_04320.jpg
0.999927282333374,2.2210608463524295e-08,7.641680177528087e-09,7.158969528298087e-10,6.513469538197225e-18,7.239549449877813e-05,1.6220688792145666e-08,2.7293711468701076e-07,img_04296.jpg
0.9988886415958405,0.00023908420735097025,1.0111801840295698e-08,5.951457979769259e-07,2.4510300168330886e-14,4.010523753095185e-06,1.3904798645825167e-08,0.0008676607644702017,img_06648.jpg
0.005579514428973198,0.0005229617818258703,9.797232632990927e-05,1.944756377270096e-06,3.441957552308139e-10,6.28944221148231e-08,5.098904875922017e-05,0.9937465190887451,img_02173.jpg
0.9999862909317017,1.1479096839739356e-10,4.4100139007241523e-07,4.52440602344284e-12,1.5486441307017516e-18,1.780847583177092e-06,1.489704288815119e-07,1.1401825759094208e-05,img_00482.jpg
0.2375323362648487,0.0009913714020512998,1.5260103012337822e-06,3.0700093702762388e-06,3.489964961987668e-10,7.959131198731484e-05,1.4057684794011038e-07,0.7613919675350189,img_01675.jpg
0.6378428936004639,0.00022430148965213448,0.000490540056489408,3.3162014005938545e-06,2.5099817335672014e-08,0.3477727770805359,0.008930521085858345,0.004735629539936781,img_07159.jpg
0.7667220234870911,0.23020559549331665,0.00015455996617674828,1.9214059648220427e-05,1.5208168235858466e-07,0.0022189870942384005,0.00021805627329740673,0.00046149553963914514,img_06514.jpg
0.9990582466125488,0.0009342934936285019,5.2382276294338226e-08,3.5101348494492868e-09,3.57930610877296e-14,6.523566753457999e-06,7.484545250235897e-08,8.260720960606704e-07,img_04728.jpg
0.9998438358306885,0.00010013717837864533,1.5449331840500236e-05,2.3987724944163347e-06,5.840464830514369e-13,6.4615660448907875e-06,1.0072664480276217e-07,3.15854194923304e-05,img_03862.jpg
5.641123679289706e-10,2.2555677621884443e-14,3.643076000646537e-16,3.0585073294064143e-16,4.72673167868277e-20,5.370578287644534e-11,1.0,4.2382625187187273e-10,img_00033.jpg
1.0,1.0090192570366696e-12,4.156706662900023e-12,2.1406342374463786e-17,7.706463625866588e-29,6.15614642596185e-11,4.9509771282707504e-12,6.765457638557848e-11,img_07554.jpg
0.9999698400497437,2.5755751309475272e-08,2.849451448128093e-07,5.737683939077698e-11,7.3635612959591695e-19,9.941237522070878e-08,1.7349137682032278e-09,2.9718392397626303e-05,img_02468.jpg
0.2503286302089691,0.011702953837811947,0.00613069674000144,0.01704781875014305,3.114607898169197e-05,0.0094567546620965,0.0006384258740581572,0.7046635746955872,img_03081.jpg
0.9993386268615723,2.6244946639053524e-05,1.1225827620364726e-05,1.034791921483702e-06,8.70364598535428e-13,3.7915356188022997e-06,1.1943924960178265e-07,0.0006189725827425718,img_02112.jpg
0.998833566904068,0.001117560164857423,4.086870005826429e-09,5.781998089019071e-11,1.2083500163024946e-15,4.467725807444367e-05,9.71567217303293e-09,4.219442757857905e-06,img_05408.jpg
0.9993852376937866,0.00015332548355218023,4.0631992215267587e-10,5.811954251200291e-10,4.669770724062783e-17,0.00046141259372234344,7.140903146574118e-11,7.446713823355822e-08,img_07442.jpg
2.5702111088321544e-06,1.0268742300922895e-07,4.980792254333233e-13,3.097504281605705e-14,4.2016520307417986e-19,1.3237065957238947e-11,4.012559381982861e-12,0.9999973177909851,img_02905.jpg
0.9999386668205261,1.4057638163749537e-10,7.958331119171762e-08,1.47684206954206e-13,2.17900780504319e-21,1.824464739571511e-10,2.1983338280781973e-12,6.123956882220227e-05,img_00319.jpg
0.99504554271698,0.004004811402410269,9.991543629439548e-05,0.00014846035628579557,4.691455224303809e-09,0.00020166506874375045,3.699289891301305e-06,0.0004958657664246857,img_06781.jpg
0.9974262714385986,2.4955745175248012e-05,6.09357402936439e-06,1.6531586766177497e-07,4.708409226741872e-13,1.6310008277287125e-06,4.584750712410823e-08,0.002540897810831666,img_07559.jpg
0.9999277591705322,4.198084116069367e-05,4.094447573904647e-07,1.9650125849396405e-09,7.602066147756063e-14,5.378967742331042e-06,1.904589135293122e-07,2.4273678906894247e-05,img_06568.jpg
0.4992184638977051,1.7631387891015038e-05,3.9884564984049575e-08,4.7084274257258585e-09,2.8178353053009584e-15,3.363317091498175e-08,1.7369115035137384e-09,0.5007638335227966,img_07462.jpg
0.9999971389770508,2.3091469708580448e-11,2.2550526391015716e-15,2.7785187027197087e-18,5.367848903744079e-28,4.540590451372617e-13,3.218471089682165e-15,2.8736908461723942e-06,img_06884.jpg
0.002849817043170333,0.00014795920287724584,9.572331691742875e-07,2.4671825826771965e-07,7.386021239064178e-10,8.196087946998887e-06,3.6259114040149143e-06,0.9969891309738159,img_00440.jpg
0.21285218822958996,0.7841108441352844,9.567261693632645e-05,3.259161882596118e-05,2.204069517136413e-07,0.0017781912350756102,2.516504006289111e-05,0.0011051567775268722,img_04931.jpg
0.9341899156570435,0.048348985612392426,0.0007577358628623188,0.00042126839980483055,8.138633802445838e-07,0.01034571509808302,0.0002144069439964369,0.005721007939428091,img_07232.jpg
0.9999998211860657,1.873194293011693e-07,1.1422271548738872e-12,3.546605825861804e-13,1.8709907916053405e-23,7.439747602699942e-12,5.6314341753162245e-15,1.1490191020868679e-08,img_03845.jpg
0.010839457092515659,0.0001157028069229682,1.362860255538223e-06,0.00020711655328729817,1.3290748547308905e-09,1.1384517508178371e-05,1.3476752835583916e-05,0.9888114929199219,img_00501.jpg
2.1927835103241478e-09,2.732600137278496e-07,1.451172551014679e-07,1.1249772641219735e-10,4.351445154572776e-16,2.0646657994394246e-10,4.857767521571077e-10,0.9999995827674866,img_07017.jpg
0.9999998211860657,4.896303806845026e-09,1.3161886511237064e-11,1.5688958378973217e-12,1.6408094782785722e-21,1.1860906568017526e-07,1.193803528254378e-10,7.092365450489524e-08,img_06200.jpg
1.6210012745432323e-06,3.82101208312724e-12,6.778881384179869e-13,1.0736211427875221e-15,6.0681598151849315e-21,0.9999983310699463,4.1431295243546384e-14,5.569502324609399e-12,img_02715.jpg
0.9880681037902832,0.009168892167508602,0.0005214711418375373,4.593283335907472e-07,1.1956395873369274e-09,0.0015705035766586661,5.815511030959897e-06,0.0006647440022788942,img_02106.jpg
0.9999997615814209,2.0105741782572295e-07,3.749514587703118e-12,8.845611959920618e-13,1.9126563735807608e-22,8.645059494660767e-12,1.75471921335605e-14,4.9600025420204474e-08,img_05727.jpg
3.082334032455947e-08,6.296971971631038e-11,8.157787223517232e-10,7.272762578801328e-13,9.350112816353993e-17,9.146712900975906e-12,0.9999999403953552,2.6789006568606055e-08,img_06303.jpg
5.316227884577529e-07,1.1652685760754622e-10,6.301780793157782e-14,4.500470096448391e-18,9.874608032959811e-23,0.999999463558197,2.5220121130375972e-12,2.0918151932836082e-10,img_06028.jpg
6.373245753366064e-08,3.0301431394423595e-14,4.3602151748899694e-15,1.7244437782498105e-15,9.103303586905066e-20,8.465465550777651e-10,0.9999999403953552,1.2526049086858393e-09,img_00096.jpg
0.996375560760498,5.4541684221476316e-05,3.975023446400883e-06,2.0805931200129635e-08,2.0279569690195842e-11,0.001114951679483056,5.909237188461702e-06,0.00244503584690392,img_03905.jpg
7.045130041660741e-05,1.0652220439055782e-08,2.0450630078272525e-10,0.9999294877052307,4.813350025773231e-19,3.4302508750139182e-12,2.556272034326401e-12,1.8733534723480716e-09,img_04481.jpg
0.44687753915786743,0.0017248631920665503,0.001675172708928585,0.00041563581908121705,1.9605590040328025e-08,1.705653266981244e-05,4.696887845057063e-05,0.5492427945137024,img_01270.jpg
1.0,2.9978923787865597e-09,7.035356048819622e-14,3.615241989779992e-14,2.897268243681467e-26,1.1954792624585542e-13,5.884623096450833e-17,4.243282614169175e-09,img_02338.jpg
0.41463571786880493,0.0008865059353411198,0.0003511933609843254,0.00018170155817642808,1.7229983484412514e-07,0.002193824155256152,0.00032225088216364384,0.5814286470413208,img_00539.jpg
0.9970622062683105,0.0007076860056258738,4.526381417235825e-06,2.37919710599499e-08,4.051768469348627e-12,0.0021432691719383,1.945559233718086e-06,8.032608457142487e-05,img_02182.jpg
0.9999998807907104,2.6430290844814408e-08,1.041050290745871e-15,6.602900170123395e-18,6.415535726784286e-27,1.80862226237255e-12,2.573170156123909e-16,1.4298673534085538e-07,img_02433.jpg
0.9851281046867371,2.9651113436557353e-05,1.015348061628174e-06,2.939289345249563e-07,1.6958598154231952e-12,0.014607817865908146,1.9997210998212722e-08,0.00023313306155614555,img_05885.jpg
2.0073763343838452e-13,9.10897876224559e-14,4.997305500453134e-15,1.422060215860077e-15,1.0090295186778674e-25,2.4425799102721613e-16,3.734534806642794e-15,1.0,img_01340.jpg
0.012825733050704002,0.0006026076734997332,1.4855499102850445e-05,3.3072549854296085e-07,3.040396545639368e-10,0.00046131527051329613,4.343813131413299e-08,0.9860950708389282,img_03675.jpg
1.1832056601851493e-12,1.9298805446505557e-13,1.9383037658149825e-19,3.0396015539938794e-26,7.676867767238568e-35,5.445259694396257e-22,1.49533833728215e-20,1.0,img_07344.jpg
4.520836228039116e-06,4.5251872506923974e-05,1.3738266080309813e-09,8.341986823534597e-12,1.5071572220873026e-16,3.01429649469942e-12,2.199357806986768e-09,0.9999502301216125,img_06027.jpg
0.0001498112251283601,1.2606341215359862e-06,4.1793376226451073e-07,9.794993809097985e-12,5.91051797890936e-15,1.1952643319546041e-09,3.128519387995965e-10,0.999848484992981,img_07742.jpg
0.9999267756938934,2.5043513940024618e-08,6.309292814032919e-07,7.1313983670944305e-12,1.3080166959744374e-19,2.5147375625369855e-09,1.196629703645792e-11,7.258903382023618e-05,img_03516.jpg
0.9845281839370728,0.0005907236887807699,0.0002606824543627713,0.0002708428092095261,1.0215301672662325e-07,0.0019053778855209202,0.00014335456423025805,0.012300737911573378,img_03373.jpg
0.03557637333869934,0.00014701325562782586,2.9167611614866473e-07,3.1201627280097455e-05,7.013397640420749e-10,0.0030762834940105677,1.948263161466457e-06,0.9611669182777405,img_04594.jpg
1.0,7.993838880768211e-14,5.823870115843294e-21,9.093802975302916e-23,5.76001771942866e-38,9.163250399872549e-18,5.527450544131382e-23,3.8099447208228554e-11,img_01333.jpg
3.516305696393829e-06,9.875600881059654e-06,5.355651921945537e-08,3.382248703331925e-09,5.67856266498498e-15,1.7849008382420095e-10,3.004377996385088e-11,0.9999865293502808,img_00827.jpg
5.185033273846784e-07,7.320472895401553e-13,6.4984506491228e-12,6.33334666178334e-14,9.275824866791357e-21,1.0766308634543864e-12,0.9999994039535522,4.068453307581876e-08,img_02260.jpg
0.9489555358886719,0.05056647211313248,3.89863780583255e-05,2.1698202544939704e-05,1.5335154257556383e-09,0.00027046562172472477,3.1818299248698168e-06,0.00014373287558555603,img_04154.jpg
0.9838324189186096,0.0023035332560539246,8.109789341625984e-06,2.0570449021928283e-07,2.317316173307694e-10,0.01371924143677461,1.6018808648432525e-06,0.00013485231829690747,img_07380.jpg
0.3673665225505829,0.0070441486313939095,0.012468835338950157,0.00021956657292321324,6.066005653337925e-08,0.0001118411892093718,0.00010399851453257725,0.612684965133667,img_06782.jpg
